"","x"
"1",1.85770857848412
"2",2.53657735242154
"3",3.3419022886952
"4",3.99900425747695
"5",4.4801860426386
"6",4.91964094832993
"7",5.25520087538299
"8",5.64642850660867
"9",5.9090648021683
"10",6.23067870318593
"11",6.46366902706751
"12",6.69628419303049
"13",6.90545856142599
"14",7.1079745426152
