"","x"
"1",1.89608679747294
"2",2.53498670159489
"3",3.29717767323265
"4",3.88999153658016
"5",4.40852279137783
"6",4.83688315062782
"7",5.24053959628419
"8",5.57121669047051
"9",5.85091728666205
"10",6.1718161927935
"11",6.43004569188416
"12",6.63427700268976
"13",6.83348374784886
"14",7.08483171466745
