"","x"
"1",1.98151853536448
"2",3.1273076395991
"3",3.93697921722785
"4",4.54787612791968
"5",5.05483832211542
"6",5.49196555565885
"7",5.85183640097286
"8",6.16935029487533
"9",6.43973609479891
"10",6.68583077899324
"11",6.92199457672774
"12",7.11217492952902
"13",7.33430198751061
"14",7.48611271440949
